id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
91700126,2021/08/11 8:42 PM MDT,2021-08-11,2021-08-12 02:42:00 UTC,Mountain Time (US & Canada),42300,craigmartin,2021-08-19 01:41:37 UTC,2021-09-09 01:55:19 UTC,research,CC0,https://www.inaturalist.org/observations/91700126,https://inaturalist-open-data.s3.amazonaws.com/photos/151724992/medium.jpg,,"",,2,0,false,,"Yellowstone National Park, US",44.9029630775,-110.1152492989,4525,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
91917494,Fri Aug 20 2021 08:50:53 GMT-0600 (MDT),2021-08-20,2021-08-20 14:50:53 UTC,Mountain Time (US & Canada),1687916,hmseiver,2021-08-21 01:40:38 UTC,2021-09-05 07:41:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91917494,https://inaturalist-open-data.s3.amazonaws.com/photos/152115142/medium.jpg,,"","",2,0,false,3,"Plains, MT, US",47.6031176621,-114.8656479152,65,,,,65,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
91968354,Fri Aug 13 2021 17:55:30 GMT-0500 (CDT),2021-08-13,2021-08-13 22:55:30 UTC,Central Time (US & Canada),854537,maxallen,2021-08-21 14:51:40 UTC,2021-08-23 03:32:54 UTC,needs_id,,https://www.inaturalist.org/observations/91968354,https://static.inaturalist.org/photos/152203749/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5009274167,-113.3268031665,10,,,,10,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
92325607,2021-08-22 08:35:55,2021-08-22,2021-08-22 14:35:55 UTC,Central America,1031873,hubertszcz,2021-08-24 05:22:58 UTC,2021-11-29 20:46:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/92325607,https://static.inaturalist.org/photos/152857473/medium.jpeg,,"",,0,0,false,2,"Healy, AK 99743, USA",63.5581329722,-149.557036,,,,,,,,false,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
92411305,Fri Aug 13 2021 17:28:29 GMT-0500 (CDT),2021-08-13,2021-08-13 22:28:29 UTC,Central Time (US & Canada),854537,maxallen,2021-08-24 23:01:32 UTC,2021-09-05 07:41:13 UTC,needs_id,,https://www.inaturalist.org/observations/92411305,https://static.inaturalist.org/photos/153008564/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5066898913,-113.3192133532,5,,,,5,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
92413166,2021-08-24 16:59:01,2021-08-24,2021-08-24 21:59:01 UTC,Central Time (US & Canada),4250135,kallihawkins,2021-08-24 23:23:43 UTC,2021-12-03 14:31:21 UTC,needs_id,,https://www.inaturalist.org/observations/92413166,https://static.inaturalist.org/photos/153012124/medium.jpeg,,"",Wolf Scat,0,0,false,2,"Cook County, US-MN, US",47.7934511537,-90.4850245605,,,,,26807,,obscured,true,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
92512367,Tue Aug 24 2021 08:34:32 GMT-0500 (CDT),2021-08-24,2021-08-24 08:34:32 UTC,UTC,583863,lydialink,2021-08-25 21:54:56 UTC,2021-09-17 05:20:31 UTC,research,,https://www.inaturalist.org/observations/92512367,https://static.inaturalist.org/photos/153188978/medium.jpg,,"","",1,0,false,3,"Minnesota, US",48.0074770245,-91.2378437917,124,,,,26743,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
92579770,Fri Aug 13 2021 17:51:29 GMT-0500 (CDT),2021-08-13,2021-08-13 22:51:29 UTC,Central Time (US & Canada),854537,maxallen,2021-08-26 15:46:43 UTC,2021-08-27 16:21:22 UTC,needs_id,,https://www.inaturalist.org/observations/92579770,https://static.inaturalist.org/photos/153310896/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5015704763,-113.3249716369,5,,,,5,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
92699413,Sun Aug 22 2021 09:00:00 GMT-0800 (AKDT),2021-08-22,2021-08-22 17:00:00 UTC,Alaska,2157675,bmurtha,2021-08-27 18:58:02 UTC,2021-09-28 01:26:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/92699413,https://inaturalist-open-data.s3.amazonaws.com/photos/153525865/medium.jpg,,"","",0,0,false,3,"Glacier Bay National Park & Preserve, AK, US",58.9469009936,-136.7928227195,2005,,,,2005,,,false,,,Wolves and Dogs,Canis lupus,Gray Wolf,Mammalia,42048
92724829,2021/08/16 3:35 PM EDT,2021-08-16,2021-08-16 19:35:00 UTC,Eastern Time (US & Canada),829489,brulater,2021-08-27 23:38:54 UTC,2022-01-18 18:23:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92724829,https://inaturalist-open-data.s3.amazonaws.com/photos/153570413/medium.jpeg,,"",,4,0,false,,"Alaska, USA",58.6658073,-136.9002147,49007,,,,49007,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
92874150,Tue Aug 24 2021 09:51:15 GMT-0700 (PDT),2021-08-24,2021-08-24 16:51:15 UTC,Pacific Time (US & Canada),3775986,afergu,2021-08-29 05:45:09 UTC,2021-09-09 01:55:12 UTC,research,,https://www.inaturalist.org/observations/92874150,https://static.inaturalist.org/photos/153846221/medium.jpg,,"","One of the Junction Butte pack, in background behind 2 bison",2,0,false,3,"Yellowstone National Park, US",44.919626693,-110.2454002723,10,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
93051502,2021/06/19 12:05 PM PDT,2021-06-19,2021-06-19 19:05:00 UTC,Pacific Time (US & Canada),55962,bapeck8,2021-08-30 16:18:03 UTC,2021-10-28 07:46:20 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/93051502,https://inaturalist-open-data.s3.amazonaws.com/photos/154161353/medium.jpeg,,"",This was very large sized scat that the monument ecologist thought likely was wolf scat and commented there have been gps readings of a wolf nearby. ,1,0,false,,"Oregon, US",42.0952723862,-122.3975510782,31,,,,27692,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
93172401,2021-08-16 9:33:49 PM CDT,2021-08-16,2021-08-17 02:33:49 UTC,Central Time (US & Canada),4197206,amrutav,2021-08-31 17:34:13 UTC,2021-09-05 08:06:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93172401,https://inaturalist-open-data.s3.amazonaws.com/photos/154384641/medium.jpeg,,"",,1,0,false,2,"Yellowstone National Park, US",44.9548736318,-110.2865054929,,,,,27253,,obscured,true,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
93182532,Sun Aug 29 2021 10:35:08 GMT-0700 (PDT),2021-08-29,2021-08-29 17:35:08 UTC,Pacific Time (US & Canada),808253,mcowen,2021-08-31 19:05:22 UTC,2021-09-05 07:50:52 UTC,needs_id,,https://www.inaturalist.org/observations/93182532,https://static.inaturalist.org/photos/154402570/medium.jpg,,"","",0,0,false,3,"Washington, US",48.6500497056,-121.9038893344,30,,,,26646,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
93379079,Mon Aug 30 2021 11:38:43 GMT-0700 (MST),2021-08-30,2021-08-30 17:38:43 UTC,Mountain Time (US & Canada),268126,esolana,2021-09-02 16:58:04 UTC,2021-11-29 20:46:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/93379079,https://inaturalist-open-data.s3.amazonaws.com/photos/154760530/medium.jpg,,"","",0,0,false,3,"AK, US",59.2511866667,-161.3822166667,10,,,,10,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
93437443,Thu Sep 02 2021 13:43:59 GMT-0500 (CDT),2021-09-02,2021-09-02 13:43:59 UTC,UTC,3994538,embhagen,2021-09-03 03:15:42 UTC,2021-10-13 00:52:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/93437443,https://inaturalist-open-data.s3.amazonaws.com/photos/158396669/medium.jpg,,"","",0,0,false,3,"Itasca County, US-MN, US",47.4120810692,-93.6511760818,165,,,,26839,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
93486363,2021/08/16 7:15 AM CDT,2021-08-16,2021-08-16 12:15:00 UTC,Central Time (US & Canada),380121,eagle193,2021-09-03 16:42:42 UTC,2022-01-28 19:56:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93486363,https://inaturalist-open-data.s3.amazonaws.com/photos/154950655/medium.jpeg,,"",,3,0,false,,"Itasca County, US-MN, US",47.5821177104,-93.6917775277,966,,,,26839,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
93530673,Wed Jun 20 2018 16:11:30 GMT-0400 (EDT),2018-06-20,2018-06-20 20:11:30 UTC,Eastern Time (US & Canada),4865980,glasserp,2021-09-03 23:46:57 UTC,2021-11-25 19:36:37 UTC,needs_id,,https://www.inaturalist.org/observations/93530673,https://static.inaturalist.org/photos/155030832/medium.jpg,,"","",0,0,false,3,"Gogebic County, US-MI, US",46.6634462091,-89.9969089851,10,,,,26967,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
93577148,2021-09-03 17:00:00,2021-09-03,2021-09-03 21:00:00 UTC,Eastern Time (US & Canada),4935597,danylolev,2021-09-04 13:04:18 UTC,2021-09-09 02:31:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93577148,https://inaturalist-open-data.s3.amazonaws.com/photos/155114777/medium.jpeg,,"",,1,0,false,2,"Yellowstone National Park, US",44.4931948149,-110.991606482,103,,,,27317,,obscured,true,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
93609481,Fri Jul 30 2021 19:01:46 GMT-0800 (AKDT),2021-07-30,2021-07-31 03:01:46 UTC,Alaska,249665,amacedo,2021-09-04 17:40:45 UTC,2021-09-17 11:45:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93609481,https://inaturalist-open-data.s3.amazonaws.com/photos/155181383/medium.jpg,,"","",1,0,false,3,"Arctic National Wildlife Refuge, AK, US",68.6016894489,-141.1650503264,4215,,,,4215,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
93732684,Mon Aug 23 2021 20:13:30 GMT-0500 (CDT),2021-08-23,2021-08-24 01:13:30 UTC,Central Time (US & Canada),2450320,meganhoward,2021-09-05 16:17:51 UTC,2021-10-13 00:52:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/93732684,https://inaturalist-open-data.s3.amazonaws.com/photos/155392101/medium.jpg,,"","",0,0,false,3,"St. Louis County, US-MN, US",48.5840203162,-92.9988606627,20,,,,26679,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
93746074,Sun Sep 05 2021 11:55:55 GMT-0500 (CDT),2021-09-05,2021-09-05 16:55:55 UTC,Central Time (US & Canada),264476,starrbright651,2021-09-05 17:41:57 UTC,2022-01-03 22:13:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/93746074,https://inaturalist-open-data.s3.amazonaws.com/photos/155428542/medium.jpg,,"",Thinking wolf instead of fox based on the size.,0,0,false,3,"Main Dike Rd, Grantsburg, WI, US",45.8597366667,-92.58265,4,,,,4,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
93749647,Sun Sep 05 2021 12:28:54 GMT-0500 (CDT),2021-09-05,2021-09-05 12:28:54 UTC,UTC,458075,jnook373,2021-09-05 18:02:51 UTC,2022-03-27 18:21:21 UTC,research,,https://www.inaturalist.org/observations/93749647,https://static.inaturalist.org/photos/155429294/medium.jpg,,"","",1,0,false,3,"Jackson County, US-WI, US",44.3357818285,-90.7035765868,9,,,,27348,obscured,,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
93823378,Mon Aug 30 2021 10:59:00 GMT-0600 (MDT),2021-08-30,2021-08-30 16:59:00 UTC,Mountain Time (US & Canada),1686910,bearseiver,2021-09-06 04:59:24 UTC,2021-09-09 02:39:31 UTC,research,,https://www.inaturalist.org/observations/93823378,https://static.inaturalist.org/photos/155555661/medium.jpg,,"","",2,0,false,3,"Plains, MT, US",47.6008470705,-114.8755364467,711,,,,711,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
93993297,2021-08-29 09:10:25,2021-08-29,2021-08-29 14:10:25 UTC,Central Time (US & Canada),2901701,finchb01,2021-09-07 14:30:28 UTC,2021-09-17 05:18:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93993297,https://inaturalist-open-data.s3.amazonaws.com/photos/155861872/medium.jpeg,,"","Spotted on Gunflint Trail, just south of Seagull Lake Rd.",2,0,false,2,"Minnesota, US",48.1920386356,-90.8714205666,229,,,,26743,,obscured,true,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
94757737,Wed Nov 20 2019 08:39:14 GMT-0700 (MST),2019-11-20,2019-11-20 15:39:14 UTC,Mountain Time (US & Canada),2810606,shewholistens,2021-09-13 21:52:54 UTC,2021-10-13 00:48:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/94757737,https://inaturalist-open-data.s3.amazonaws.com/photos/157241799/medium.jpg,,"","",0,0,false,3,"Lolo National Forest, Bonner, MT, US",46.938598747,-113.7194317849,4533,,,,4533,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
94887054,2021/09/10 9:59 AM EDT,2021-09-10,2021-09-10 13:59:00 UTC,Eastern Time (US & Canada),4225017,alleghenies,2021-09-15 01:18:33 UTC,2022-03-27 18:20:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94887054,https://inaturalist-open-data.s3.amazonaws.com/photos/157455546/medium.jpeg,,"",,1,0,false,,"Teton County, US-WY, US",43.8787610691,-110.4445903614,75,,,,27411,obscured,obscured,true,,,Canis lupus,Canis lupus,Gray Wolf,Mammalia,42048
94887057,2021/09/07 10:07 AM EDT,2021-09-07,2021-09-07 14:07:00 UTC,Eastern Time (US & Canada),4225017,alleghenies,2021-09-15 01:18:34 UTC,2021-12-23 09:54:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94887057,https://inaturalist-open-data.s3.amazonaws.com/photos/157455605/medium.jpeg,,"",part of Junction Butte pack at bison carcass,2,0,false,,"Yellowstone National Park, US",44.8407041346,-110.3939053559,61,,,,27253,,obscured,true,,,Canis lupus,Canis lupus,Gray Wolf,Mammalia,42048
95001252,2021/09/15 7:51 AM PDT,2021-09-15,2021-09-15 14:51:00 UTC,Pacific Time (US & Canada),16101,dpom,2021-09-16 03:24:08 UTC,2021-10-13 01:06:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95001252,https://inaturalist-open-data.s3.amazonaws.com/photos/157659596/medium.jpg,,"","Junction Pack of Wolves in Lamar Valley.  First circled Grizzly, then Bison, but kept going across the valley.",2,0,false,,"Yellowstone National Park, US",44.8875338801,-110.2702643045,,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95009366,1985/07/20,1985-07-20,,Pacific Time (US & Canada),4059745,sphyrapicus,2021-09-16 06:12:28 UTC,2021-11-25 07:34:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95009366,https://inaturalist-open-data.s3.amazonaws.com/photos/157675570/medium.jpeg,,"",,8,0,false,,"Denali, AK, USA",63.5599525622,-149.7905184999,114,,,,114,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95104891,2021-09-09 08:55:37,2021-09-09,2021-09-09 14:55:37 UTC,Mountain Time (US & Canada),600575,jenniferleighwarner1,2021-09-17 02:07:54 UTC,2021-10-13 01:06:37 UTC,research,,https://www.inaturalist.org/observations/95104891,https://static.inaturalist.org/photos/157848304/medium.jpeg,,"",,2,0,false,2,"Yellowstone National Park, US",44.4177242113,-110.9771788176,,,,,27317,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95211781,2021/08/14 1:24 PM PDT,2021-08-14,2021-08-14 20:24:00 UTC,Pacific Time (US & Canada),2248610,sandor_in,2021-09-18 00:26:58 UTC,2021-12-21 18:14:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95211781,https://inaturalist-open-data.s3.amazonaws.com/photos/158036286/medium.jpeg,,"",Looks like wolf tracks in the mud along the river.,3,0,false,,"Denali, AK, USA",63.6769679102,-149.5882223256,33,,,,33,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95221459,2021/08/14 4:42 PM PDT,2021-08-14,2021-08-14 23:42:00 UTC,Pacific Time (US & Canada),2248610,sandor_in,2021-09-18 02:24:42 UTC,2021-11-29 21:11:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/95221459,https://inaturalist-open-data.s3.amazonaws.com/photos/158051015/medium.jpeg,,"","I'm guessing wolf scat, as I've never seen such large chunks of bone in scat before.",0,0,false,,"Denali, AK, USA",63.6916045422,-149.5815099789,61,,,,61,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95484568,Sun Sep 19 2021 09:40:01 GMT-0600 (MDT),2021-09-19,2021-09-19 15:40:01 UTC,Mountain Time (US & Canada),2685805,janine71,2021-09-20 01:04:50 UTC,2021-10-12 20:14:55 UTC,needs_id,,https://www.inaturalist.org/observations/95484568,https://static.inaturalist.org/photos/158523422/medium.jpg,,"","",0,0,false,3,"Wyoming, US",43.2726643428,-110.6098462265,4,,,,27505,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
95553670,Sun Sep 19 2021 07:49:36 GMT-0500 (CDT),2021-09-19,2021-09-19 12:49:36 UTC,Central Time (US & Canada),4090916,entzion,2021-09-20 17:04:18 UTC,2021-09-29 05:38:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95553670,https://inaturalist-open-data.s3.amazonaws.com/photos/158648206/medium.jpg,,"","",1,0,false,3,"Minnesota, US",47.1898313636,-91.6079205594,611,,,,26903,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95769456,2021/09/19 8:14 AM CDT,2021-09-19,2021-09-19 13:14:00 UTC,Central Time (US & Canada),924069,markbuy,2021-09-22 16:52:30 UTC,2021-10-12 20:14:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/95769456,https://inaturalist-open-data.s3.amazonaws.com/photos/159024661/medium.jpeg,,"","",1,0,false,,"Yellowstone National Park, US",44.8002343387,-110.0661311954,183,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95826716,2021/09/02 6:08 PM PDT,2021-09-02,2021-09-03 01:08:00 UTC,Pacific Time (US & Canada),80993,nawaters,2021-09-23 03:50:16 UTC,2022-03-09 17:33:00 UTC,research,,https://www.inaturalist.org/observations/95826716,https://static.inaturalist.org/photos/159129494/medium.jpg,,"",,2,0,false,,"Yellowstone National Park, US",44.8786954939,-110.2895969555,31,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95928060,2012/06/21 10:39 AM MDT,2012-06-21,2012-06-21 16:39:00 UTC,Mountain Time (US & Canada),3257358,averybl,2021-09-24 03:55:48 UTC,2021-10-13 01:06:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95928060,https://inaturalist-open-data.s3.amazonaws.com/photos/159310514/medium.jpeg,,"",,1,0,false,,"Yellowstone National Park, US",44.9979624979,-110.3533973373,5903,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95928061,2012/06/21 8:59 AM MDT,2012-06-21,2012-06-21 14:59:00 UTC,Mountain Time (US & Canada),3257358,averybl,2021-09-24 03:55:48 UTC,2021-12-23 09:54:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95928061,https://inaturalist-open-data.s3.amazonaws.com/photos/159310537/medium.jpeg,,"",,2,0,false,,"Yellowstone National Park, US",44.9652811627,-110.2096741557,3492,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95928062,2012/06/21 6:34 PM MDT,2012-06-21,2012-06-22 00:34:00 UTC,Mountain Time (US & Canada),3257358,averybl,2021-09-24 03:55:48 UTC,2021-10-13 01:05:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95928062,https://inaturalist-open-data.s3.amazonaws.com/photos/159310568/medium.jpeg,,"",,1,0,false,,"Yellowstone National Park, US",44.9920496296,-110.3048042636,3899,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
95928395,2012/06/22 6:34 PM MDT,2012-06-22,2012-06-23 00:34:00 UTC,Mountain Time (US & Canada),3257358,averybl,2021-09-24 04:03:08 UTC,2021-10-13 01:05:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95928395,https://inaturalist-open-data.s3.amazonaws.com/photos/159311272/medium.jpeg,,"",,1,0,false,,"Yellowstone National Park, US",44.8417006785,-110.2865560357,4113,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
96036825,2021/09/13 8:15 AM CEST,2021-09-13,2021-09-13 06:15:00 UTC,Copenhagen,938411,natforlife,2021-09-25 02:26:27 UTC,2021-10-13 01:05:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96036825,https://inaturalist-open-data.s3.amazonaws.com/photos/159499370/medium.jpg,,"",The wolves; bear and elk in other obs,1,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.5312726511,-110.297513628,135,,,,27317,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
96036826,2021/09/13 8:31 AM CEST,2021-09-13,2021-09-13 06:31:00 UTC,Copenhagen,938411,natforlife,2021-09-25 02:26:28 UTC,2021-10-13 01:05:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96036826,https://inaturalist-open-data.s3.amazonaws.com/photos/159499449/medium.jpg,,"",,1,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.4302888021,-110.3480293261,135,,,,27317,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
96036827,2021/09/13 8:18 AM CEST,2021-09-13,2021-09-13 06:18:00 UTC,Copenhagen,938411,natforlife,2021-09-25 02:26:28 UTC,2021-10-13 01:05:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96036827,https://inaturalist-open-data.s3.amazonaws.com/photos/159499373/medium.jpg,,"",,1,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.5905909048,-110.3868286986,135,,,,27317,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
96037181,Fri Sep 24 2021 16:59:37 GMT-0700 (PDT),2021-09-24,2021-09-24 23:59:37 UTC,Pacific Time (US & Canada),3146316,eliloftis,2021-09-25 02:30:38 UTC,2021-10-13 00:48:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/96037181,https://inaturalist-open-data.s3.amazonaws.com/photos/159502795/medium.jpg,,"","",0,0,false,3,"Latah County, US-ID, US",46.6100884966,-116.6817505537,36,,,,26967,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
